pais,tipo_inmueble,dormitorios,ventanas,habitantes_mayores,habitantes_menores,aire_acondicionado,calefaccion_electrica,agua_caliente_electrica,secarropas_electrico,horno_electrico,refrigerador,freezer,tv,tv_frecuencia,lavado_frecuencia,cantidad_equipos,uso_horario_pico,horas_alto_consumo,tarifa_kwh,consumo_kwh
VE,Casa,2,4,1,0,0,0,0,1,0,1,0,2,8.562584977007377,2.539506852304668,4,0,0.0,0.01,125.7
CO,Casa,2,7,1,0,0,0,0,1,0,1,0,2,15.964246388235336,2.2468539706385524,4,0,0.0,820.0,130.7
SV,Departamento,3,8,4,1,0,0,0,0,1,1,0,4,21.29090715699084,3.2681016467049413,6,0,0.0,0.19,254.1
CO,Departamento,4,10,4,0,0,0,0,0,0,1,0,1,12.526723963253932,3.7475951976647917,2,0,0.0,820.0,178.1
SV,Casa,3,8,4,1,1,0,0,0,0,1,0,3,12.856813290391692,1.8395658721912285,5,1,4.4,0.19,316.8
ES,Casa,3,9,5,0,1,1,1,1,0,1,0,1,8.419973180280882,5.369956743877128,6,1,11.7,0.27,701.3
CL,Casa,4,9,4,3,0,0,1,0,0,1,1,1,19.470287904620942,2.020413064571513,4,0,4.0,150.0,443.3
CL,Casa,3,10,4,0,1,1,1,0,0,1,0,1,9.461463937680154,2.837002062970836,5,1,11.7,150.0,620.8
HT,Casa,3,9,1,0,1,1,1,0,1,1,0,1,17.22336699110047,2.0174455928105033,6,0,11.7,0.14,560.7
CO,Casa,4,11,2,3,1,1,0,0,1,1,1,2,11.382788613406987,5.306806235636101,7,1,7.7,820.0,517.5
CO,Casa pareada,1,4,4,0,1,1,0,0,0,1,0,2,14.304565160785954,3.8957647107917954,5,1,7.7,820.0,454.2
VE,Casa pareada,3,9,5,1,0,0,0,1,1,1,0,1,12.443624252304305,2.6210572969472787,4,0,0.0,0.01,288.4
DO,Casa,2,5,2,1,0,1,0,1,1,1,0,1,21.198351268769898,1.8771043810030534,5,1,3.3,12.5,347.4
EC,Casa pareada,3,12,3,0,0,0,1,0,1,1,0,2,19.14472810789856,2.7173998186997204,5,0,4.0,0.1,365.4
PR,Casa móvil,4,9,3,2,0,0,0,0,0,1,0,1,14.34101567447476,1.1316953732018282,2,0,0.0,0.22,167.7
US,Otro,3,7,8,1,1,1,0,0,0,1,0,1,20.195573709043444,3.179727760858457,4,1,7.7,0.16,581.8
GT,Casa,1,7,1,0,0,0,1,0,1,1,1,1,26.01022287888651,3.464775581268168,5,0,4.0,1.7,347.3
CU,Casa móvil,2,5,2,0,0,0,0,1,1,1,0,4,19.979554701970596,3.3511419094441726,7,0,0.0,0.09,217.3
SV,Departamento,3,7,3,2,1,0,0,0,1,1,0,3,34.02072438351583,5.166915424609135,6,1,4.4,0.19,373.1
HN,Departamento,2,5,1,0,0,0,1,0,1,1,1,1,27.636458311884198,2.209700736370441,5,0,4.0,3.5,342.6
BO,Casa,3,11,6,0,1,0,1,0,0,1,0,2,0.0,3.209909621646624,5,1,8.4,0.6,529.1
PA,Casa,2,7,3,0,0,1,0,0,0,1,0,2,10.68385873350595,3.5815203525883392,4,1,3.3,0.17,300.4
US,Casa,2,7,4,0,0,0,0,0,1,1,0,1,19.07984313668349,1.8880779749058008,3,0,0.0,0.16,203.0
CR,Casa,2,6,2,0,1,0,0,0,0,0,0,3,17.388081072443978,1.1122343588947552,4,1,4.4,145.0,208.4
NI,Casa pareada,3,6,2,2,1,1,0,0,0,1,0,2,23.63814413667813,2.280134221061001,5,1,7.7,7.5,425.2
NI,Casa,2,6,4,1,0,0,0,0,0,1,0,1,0.0,5.161313759921839,2,0,0.0,7.5,193.1
CU,Departamento,4,10,4,2,0,0,0,0,1,1,0,4,24.59177787409297,2.602193729596237,6,0,0.0,0.09,271.9
CR,Departamento,3,4,4,1,1,0,1,0,1,1,0,1,22.501834353664847,3.7243718118743887,5,1,8.4,145.0,526.7
BR,Casa,5,14,5,2,0,0,0,1,0,1,0,2,12.857381041645642,2.7288683332530907,4,0,0.0,0.75,280.1
PR,Casa pareada,0,1,1,0,0,0,0,0,1,1,0,2,24.79027231267258,0.7403914022540334,4,0,0.0,0.22,121.7
HN,Casa,2,3,1,0,0,1,0,0,0,1,1,2,29.927905923040537,3.029341374537833,5,0,3.3,3.5,299.0
HT,Otro,3,6,2,1,0,1,1,0,0,1,0,3,22.534967357671068,4.91907826494543,6,1,7.3,0.14,491.4
UY,Casa,3,9,7,1,0,1,0,0,0,1,1,4,26.569336033271284,4.452435839078293,7,1,3.3,8.5,521.2
MX,Casa pareada,3,8,5,0,0,0,0,0,1,1,0,1,17.83435115229521,4.911984480847521,3,0,0.0,1.2,245.4
PY,Casa,1,4,2,0,0,1,0,0,0,1,1,2,26.688450827814666,3.430323398242084,5,1,3.3,185.0,327.9
UY,Departamento,3,10,1,1,1,0,0,0,0,1,0,3,18.923378819680206,0.3516841971371907,5,1,4.4,8.5,228.2
NI,Departamento,0,1,2,0,1,0,0,0,1,1,0,2,26.26508698242122,4.101581645554274,5,1,4.4,7.5,286.8
HN,Casa,1,4,1,0,0,1,0,0,1,1,0,2,8.187424852153814,4.188086966837969,5,0,3.3,3.5,270.9
ES,Casa pareada,1,3,2,0,1,0,1,0,0,1,0,2,17.21970786264216,2.37169700663202,5,1,8.4,0.27,421.6
BO,Casa,3,8,3,2,0,0,1,1,0,1,0,4,0.0,4.6343116805167845,7,0,4.0,0.6,395.9
HN,Departamento,1,1,3,0,1,0,0,1,1,1,0,1,16.95803574227545,0.35795086515862984,5,1,4.4,3.5,325.0
CR,Casa pareada,2,5,1,1,0,1,0,0,0,1,0,1,14.531232381554066,1.723766670411451,3,1,3.3,145.0,243.8
SV,Casa,5,15,9,2,1,0,1,0,0,1,0,1,0.0,3.604159450929218,4,1,8.4,0.19,650.8
EC,Casa,2,5,3,0,0,0,0,0,0,1,0,1,28.008664540458547,3.429762609612196,2,0,0.0,0.1,153.3
ES,Casa,0,1,1,0,1,0,1,0,1,1,0,2,21.959742395021895,2.9944889598675486,6,0,8.4,0.27,428.4
CL,Casa,2,9,3,0,0,1,0,1,0,1,1,3,18.97831713780297,1.158455178348508,7,1,3.3,150.0,390.5
CR,Departamento,3,8,2,0,0,0,0,0,0,1,0,2,30.728879554613755,3.072066009104777,3,0,0.0,145.0,136.7
VE,Otro,1,2,2,0,0,1,0,0,1,1,0,4,14.165570794937294,2.5054355841249416,7,1,3.3,0.01,312.2
MX,Casa,2,6,3,1,0,0,0,0,1,1,0,4,20.881368524433263,1.4288859466676027,6,0,0.0,1.2,215.5
HN,Departamento,2,4,3,0,1,0,0,0,1,1,0,3,19.988841215160015,2.612900587423036,6,1,4.4,3.5,314.3
CL,Casa,2,5,2,0,1,0,1,0,0,1,1,1,17.8841323105997,0.23945332438946432,5,1,8.4,150.0,449.4
UY,Departamento,4,9,3,2,0,0,0,0,0,1,0,1,12.884394523585083,3.635686913990859,2,0,0.0,8.5,177.8
UY,Casa,1,1,2,0,0,0,1,0,1,1,0,1,4.205378721431954,2.780174340811967,4,0,4.0,8.5,320.5
ES,Casa móvil,3,8,3,0,1,0,1,0,0,1,0,3,14.487529090688373,4.144872793312575,6,1,8.4,0.27,463.8
NI,Departamento,1,9,2,0,1,0,0,0,1,1,0,2,33.492153708552124,3.6083088763503075,5,1,4.4,7.5,290.8
PR,Casa,4,12,2,3,1,0,1,1,1,1,0,2,19.325928070803343,3.4234479150309354,7,1,8.4,0.22,543.1
CL,Casa,0,2,1,0,0,0,0,1,0,1,0,3,21.439028735343594,3.528287379827943,5,0,0.0,150.0,150.6
PE,Casa,1,4,1,0,0,1,0,0,1,1,0,1,27.42255367627808,1.2212393100223213,4,0,3.3,0.62,262.2
HN,Departamento,3,6,4,0,0,0,1,0,1,0,1,2,0.0,0.7218818849293465,5,0,4.0,3.5,377.8
SV,Casa pareada,3,7,4,0,1,0,0,1,0,1,0,2,16.932601966170168,3.333898639927661,5,1,4.4,0.19,345.6
JM,Departamento,3,9,5,2,0,0,0,0,1,1,0,2,27.14483031281354,3.7414477837685736,4,0,0.0,0.35,286.6
PR,Casa,2,4,1,1,0,0,1,0,1,1,0,2,18.355372399368736,2.9025144590486427,5,0,4.0,0.22,320.6
CO,Departamento,1,6,1,0,0,1,0,0,1,1,1,1,26.873562401958694,1.6677954240425361,5,0,3.3,820.0,308.5
CU,Otro,1,2,3,0,1,0,1,0,1,1,0,1,8.261302266417925,0.0,5,1,8.4,0.09,459.7
HN,Casa,1,1,1,0,0,0,0,0,1,1,0,3,29.69613238164884,3.529603062190535,5,0,0.0,3.5,151.2
US,Departamento,3,6,1,0,0,1,1,0,0,1,0,1,17.33961028213194,0.8673363099538456,4,0,7.3,0.16,406.3
PA,Casa,2,2,2,0,1,0,0,0,1,0,0,2,12.13393174839319,5.963278918987054,4,1,4.4,0.17,246.8
SV,Departamento,3,9,1,1,0,0,0,0,1,1,0,1,1.2098906760951422,5.404682150258165,3,0,0.0,0.19,135.5
GT,Casa,3,7,1,4,0,0,1,0,0,1,0,2,32.74353563561674,2.0248877630829476,4,0,4.0,1.7,343.9
US,Departamento,4,8,4,3,1,0,1,0,0,1,1,2,22.06814555523201,4.881284629865306,6,1,8.4,0.16,586.1
US,Casa,4,11,3,1,0,1,1,1,0,1,0,2,28.30905478095014,2.1166767756578695,6,1,7.3,0.16,544.1
EC,Casa,2,4,1,0,1,1,0,0,1,1,0,1,25.551819574367002,3.9883622029937156,5,0,7.7,0.1,392.6
CU,Casa,4,7,3,2,1,0,0,0,0,1,0,2,33.955348168614016,4.251780000776443,4,1,4.4,0.09,323.9
SV,Casa,3,9,1,0,1,0,0,0,0,1,0,1,19.097694931130757,1.2254250276349734,3,0,4.4,0.19,199.5
CO,Casa,2,5,2,1,0,1,0,0,0,1,0,4,14.611490181756086,0.43971954138084257,6,1,3.3,820.0,289.1
BO,Casa,2,7,2,1,1,0,1,0,1,1,1,1,15.559703320819573,5.71678128748299,6,1,8.4,0.6,516.9
VE,Casa,0,1,1,0,0,0,0,0,0,1,1,2,25.6968175249805,2.1849449647299997,4,0,0.0,0.01,143.2
PY,Casa,3,6,2,0,0,0,1,0,1,1,0,3,25.87999844633056,6.326958947406539,6,0,4.0,185.0,368.3
HT,Casa,0,3,1,0,1,0,1,0,1,1,0,3,15.997982149398258,1.3125695416937881,7,0,8.4,0.14,423.6
SV,Departamento,5,11,3,2,1,1,0,0,1,1,0,1,25.074969630860487,1.4477850110508246,5,1,7.7,0.19,471.5
GT,Casa,3,7,1,0,0,0,0,1,0,1,1,1,30.58523859016497,2.2725479320268436,4,0,0.0,1.7,174.2
PE,Casa,4,12,2,1,1,0,1,0,0,1,0,1,14.835385200930933,3.8908320408497437,4,1,8.4,0.62,434.1
CU,Casa móvil,1,2,1,0,0,0,0,1,1,1,0,1,10.478473625270958,4.881207164430533,4,0,0.0,0.09,162.2
EC,Casa,1,5,1,0,1,0,1,0,0,1,0,4,20.02623563647233,6.48457425354397,7,0,8.4,0.1,430.1
ES,Casa pareada,2,8,4,1,1,1,0,0,1,1,0,1,18.980390862377135,0.9700890932982063,5,1,7.7,0.27,481.9
VE,Otro,4,5,3,4,0,1,0,0,0,1,0,3,5.226544534679769,4.436709513578631,5,1,3.3,0.01,362.3
PA,Departamento,3,9,5,0,0,1,0,0,0,1,1,0,0.0,0.4715734860715024,3,1,3.3,0.17,381.2
PA,Casa,3,8,5,4,1,0,0,0,0,1,0,1,19.79838733263088,0.7448047825270159,3,1,4.4,0.17,377.7
PR,Departamento,2,5,1,0,0,1,0,0,0,1,0,3,26.540184389323954,5.447324075354462,5,0,3.3,0.22,273.8
BR,Casa,3,7,3,1,0,0,0,0,0,0,1,1,13.748975024806215,3.9183995423677125,2,0,0.0,0.75,173.0
DO,Otro,1,7,2,0,1,0,1,0,0,1,0,1,36.02134934289538,3.132524417057612,4,1,8.4,12.5,424.8
GT,Casa pareada,1,2,1,0,1,0,0,0,1,1,0,2,0.26486945408815643,4.170748763997423,5,0,4.4,1.7,235.0
BO,Casa pareada,2,9,3,0,0,1,0,1,0,1,1,2,30.117067906554496,3.577885586963808,6,1,3.3,0.6,401.5
CU,Departamento,3,7,3,0,1,0,1,1,1,1,0,3,27.680109656028833,2.669570325859959,8,1,8.4,0.09,544.4
CO,Casa,2,1,3,0,1,0,0,0,0,1,0,2,18.672608938759954,5.747276311830662,4,1,4.4,820.0,287.3
HT,Departamento,2,6,3,0,0,1,0,0,1,1,0,2,31.535512155576928,5.574431157680475,5,1,3.3,0.14,356.7
ES,Casa,2,3,1,0,0,0,1,0,0,1,1,2,23.030975331273613,3.0508391625737183,5,0,4.0,0.27,324.7
JM,Departamento,1,3,1,0,0,0,1,0,0,1,0,2,21.532015860695214,1.8437791585226577,4,0,4.0,0.35,273.6
PR,Casa,3,11,2,0,0,0,0,0,0,1,1,1,15.671706728679762,0.9228386000774398,3,0,0.0,0.22,152.0
NI,Casa pareada,2,3,1,0,1,1,1,0,0,1,0,2,7.550891289806085,1.3602766566946174,6,0,11.7,7.5,527.6
UY,Casa,3,8,3,0,1,1,0,0,1,1,0,2,3.6335630553720897,1.8175263266235206,6,1,7.7,8.5,436.3
AR,Departamento,3,5,2,3,1,1,0,0,0,1,0,1,9.37682675701484,2.1532729512901962,4,1,7.7,85.0,422.8
NI,Otro,3,8,1,0,0,1,1,0,0,1,0,1,18.271377865159653,4.978499112825301,4,0,7.3,7.5,424.3
BR,Departamento,0,1,2,0,0,1,1,0,0,1,0,3,10.360222320228633,1.7006804585510613,6,1,7.3,0.75,447.1
VE,Casa,1,7,1,0,0,0,0,0,0,1,0,2,24.368231032916142,6.2435452082374,3,0,0.0,0.01,114.9
CO,Departamento,3,4,4,0,0,1,1,0,1,1,0,1,38.97156939334272,3.600285030658579,5,1,7.3,820.0,547.3
CO,Departamento,2,6,1,1,0,0,0,0,0,1,1,0,0.0,2.2698468150769826,2,0,0.0,820.0,135.4
PR,Departamento,0,3,1,0,0,0,0,0,1,1,0,3,16.193132372885483,4.5414054151135606,5,0,0.0,0.22,138.3
GT,Casa,2,6,1,1,0,0,0,0,0,1,0,2,13.847207149372695,3.9832607157368556,3,0,0.0,1.7,111.3
UY,Departamento,1,4,2,0,0,0,1,0,0,1,1,2,5.0275600158421305,0.0,5,0,4.0,8.5,326.4
CU,Departamento,1,3,3,0,0,0,0,1,0,1,0,4,0.0,3.5356096166192357,6,0,0.0,0.09,181.2
MX,Departamento,3,4,3,1,0,0,0,0,0,1,0,3,22.776974778625625,1.2271557299986795,4,0,0.0,1.2,177.4
PE,Departamento,3,8,1,0,0,1,0,0,0,1,0,3,7.241864636011261,3.8918520958411627,5,0,3.3,0.62,242.6
BR,Departamento,3,8,1,3,1,0,1,0,0,1,0,2,8.888753022855129,2.2144908200560773,5,1,8.4,0.75,428.9
US,Casa,1,4,2,0,0,0,0,0,1,1,0,2,20.972070994306474,1.6543527282229233,4,0,0.0,0.16,152.4
PA,Departamento,1,1,3,0,1,0,0,1,0,1,0,2,14.208933141319495,4.638726866795254,5,1,4.4,0.17,318.8
SV,Departamento,3,6,2,2,0,1,0,0,1,1,0,3,11.599145601488619,3.3352170724523833,6,1,3.3,0.19,335.8
PY,Casa,1,2,3,0,0,0,0,0,1,1,0,1,22.13226838910228,4.459794736433112,3,0,0.0,185.0,185.3
UY,Departamento,3,6,4,2,1,0,1,0,0,1,0,3,9.11595480751042,2.4100163309714784,6,1,8.4,8.5,509.5
BR,Otro,3,7,5,0,1,1,1,0,0,0,1,1,0.0,0.9593139396850545,5,1,11.7,0.75,646.6
AR,Casa,2,5,1,0,0,0,0,0,1,1,0,1,16.976458668377525,0.41469886214708795,3,0,0.0,85.0,105.8
AR,Casa,4,10,4,0,0,1,0,0,1,1,0,2,16.281085991650365,1.8088360663717733,5,1,3.3,85.0,357.6
NI,Casa,1,3,4,0,0,0,0,1,0,1,0,2,15.561825810441018,4.232196372345955,4,0,0.0,7.5,228.9
BR,Departamento,4,10,2,1,0,0,1,1,0,1,1,4,10.919888955353073,3.9638665509417113,8,0,4.0,0.75,414.1
UY,Casa,2,3,2,0,1,0,0,0,0,1,0,2,16.69165010696,3.058578349826976,4,1,4.4,8.5,244.1
BR,Departamento,4,7,2,0,1,0,1,0,1,1,0,1,17.32539127836948,2.5988518848498616,5,1,8.4,0.75,444.7
SV,Casa,2,6,1,0,0,0,0,0,0,1,0,2,0.0,4.796917197061479,3,0,0.0,0.19,86.6
CL,Casa,4,12,1,3,0,1,1,1,0,1,0,3,10.189581581563994,3.635681568233154,7,1,7.3,150.0,510.3
PE,Casa,3,5,4,0,0,0,1,0,1,1,0,1,17.192669400160508,2.077946373726359,4,0,4.0,0.62,383.0
CR,Departamento,1,2,1,0,0,1,0,1,1,1,0,1,9.67424051876488,4.959009036590202,5,0,3.3,145.0,310.7
MX,Departamento,3,10,5,0,1,1,0,0,0,1,0,0,0.0,1.2042649165635027,3,1,7.7,1.2,459.1
US,Departamento,3,6,2,0,0,0,0,0,1,1,0,2,17.42121952311958,3.7445808964978564,4,0,0.0,0.16,158.4
AR,Casa,0,1,1,0,0,0,1,0,1,0,0,4,7.749726865356063,1.003738404980465,6,0,4.0,85.0,260.4
PY,Casa pareada,2,6,1,0,0,0,0,0,0,1,0,1,29.646480538342892,1.8606200105118853,2,0,0.0,185.0,87.3
ES,Casa,0,4,1,0,0,1,0,1,0,1,1,2,30.593144121719174,4.334261087054291,6,0,3.3,0.27,345.2
AR,Departamento,3,9,1,0,0,1,1,0,0,1,0,0,0.0,2.2894896106605804,3,0,7.3,85.0,404.3
CO,Casa,3,7,2,1,0,0,0,1,1,1,0,4,6.01627979086288,3.0609242307826685,7,0,0.0,820.0,207.4
MX,Casa,3,5,4,2,1,0,0,0,1,1,0,2,21.617295537852712,0.6460191429291022,5,1,4.4,1.2,358.0
ES,Casa,2,6,1,1,0,0,0,0,0,1,1,1,12.780294860186153,2.008922248048399,3,0,0.0,0.27,140.4
JM,Casa,3,8,5,0,1,0,0,1,1,1,1,2,37.62804463279221,6.782774138820726,7,1,4.4,0.35,482.6
ES,Departamento,4,7,2,0,1,0,0,0,1,1,0,2,20.024320466464825,4.421704348260025,5,1,4.4,0.27,282.9
SV,Otro,4,10,1,0,0,0,1,1,1,1,0,1,22.619413337692738,2.03256563108883,5,0,4.0,0.19,335.2
MX,Casa pareada,3,3,2,0,0,1,0,0,0,1,0,1,29.87157665291694,5.600777623051163,3,1,3.3,1.2,281.9
DO,Casa,1,3,1,0,0,0,0,0,0,1,0,1,4.994272500221719,2.474708877662935,2,0,0.0,12.5,79.5
GT,Casa,3,6,2,1,0,0,0,1,0,1,0,2,18.666949949611734,2.5956333031191434,4,0,0.0,1.7,179.5
BR,Casa pareada,2,5,4,2,0,0,0,0,1,1,0,2,47.157979317139464,2.114476498630152,4,0,0.0,0.75,266.6
CO,Casa,3,6,4,3,1,0,0,0,0,1,0,3,17.561197098145495,2.524349877510646,5,1,4.4,820.0,355.7
JM,Casa,2,6,3,1,0,1,0,0,0,1,1,1,35.6762223721845,3.5534945154440614,4,1,3.3,0.35,365.2
GT,Casa,1,3,1,0,0,0,0,0,1,1,0,1,33.90923730726078,2.4045809418025867,3,0,0.0,1.7,121.5
DO,Departamento,3,9,3,0,0,0,0,0,1,1,1,3,33.3648162771472,2.9252648847055363,6,0,0.0,12.5,257.9
VE,Casa,3,9,4,2,0,0,0,0,0,1,0,2,13.039528104733002,1.3590070591954686,3,0,0.0,0.01,204.3
PE,Casa,1,3,2,0,0,0,0,0,0,1,0,3,20.98609573550196,4.1449435847482405,4,0,0.0,0.62,142.6
HN,Departamento,4,11,4,1,0,0,0,0,1,0,0,3,21.9319082544407,1.3063326309722803,4,0,0.0,3.5,200.8
SV,Casa,3,9,1,4,0,0,1,0,1,1,0,2,28.38167508036075,2.9841059906480356,5,0,4.0,0.19,374.4
BO,Casa,3,10,1,0,0,0,0,0,1,1,0,1,9.848589359346342,2.531552176650347,3,0,0.0,0.6,111.8
PY,Departamento,2,5,2,1,0,0,0,0,1,1,0,2,2.4355807026311886,2.450530451082451,4,0,0.0,185.0,155.1
HN,Casa,4,8,8,1,0,0,0,0,0,1,0,3,32.7580350088607,2.792548041069182,4,0,0.0,3.5,346.8
BR,Departamento,3,8,2,0,0,0,0,0,1,1,0,2,18.056919192218267,3.847882706637258,4,0,0.0,0.75,159.3
PA,Departamento,2,7,1,0,0,0,0,0,0,0,0,1,27.43389490119887,1.43709147163301,1,0,0.0,0.17,48.5
PA,Casa,3,7,3,0,1,0,0,1,1,1,0,2,15.29217397566995,1.9420192385156734,6,1,4.4,0.17,338.3
SV,Casa móvil,2,4,1,0,1,0,0,0,0,1,0,4,25.828991206464234,1.2882288279784615,6,0,4.4,0.19,237.6
CO,Casa,2,7,4,0,0,0,0,0,0,1,1,3,18.1819222957024,3.092284594350769,5,0,0.0,820.0,239.2
AR,Casa,3,4,2,0,0,0,0,1,0,1,0,3,15.977923660226065,3.652470965436724,5,0,0.0,85.0,174.2
CO,Departamento,4,9,1,2,1,1,1,0,1,1,1,0,0.0,2.2596933573031315,6,1,11.7,820.0,628.3
PE,Casa,5,11,2,0,1,0,0,0,0,1,0,1,29.36816628509607,2.624013714362559,3,1,4.4,0.62,239.8
MX,Casa,3,8,3,0,0,0,0,0,0,1,0,1,12.632651294265214,2.797963118250186,2,0,0.0,1.2,144.1
BO,Departamento,2,2,4,0,0,1,0,0,1,1,1,3,33.870058328385966,3.4776210041259072,7,1,3.3,0.6,439.4
CL,Otro,2,5,2,1,0,1,0,0,0,1,0,1,31.382862665391237,4.4025355039442635,3,1,3.3,150.0,292.4
CO,Departamento,3,2,3,2,1,0,0,0,0,1,1,2,32.94571796671302,0.0,5,1,4.4,820.0,349.4
CU,Departamento,2,9,1,0,0,1,0,0,0,1,1,1,14.029516635689191,2.2963103552880435,4,0,3.3,0.09,275.6
CR,Departamento,1,2,2,0,0,0,0,0,0,1,0,2,17.238923125715136,3.3155871749072046,3,0,0.0,145.0,126.3
CU,Casa,3,8,2,1,0,0,1,0,1,1,0,1,14.939599012172769,0.16016326358752053,4,0,4.0,0.09,328.8
UY,Departamento,0,1,1,0,0,0,0,0,1,1,0,2,20.229483975536276,1.7270204449147633,4,0,0.0,8.5,122.1
BR,Casa,3,6,2,1,0,0,0,1,0,1,0,1,22.783985847761166,2.2177182365109207,3,0,0.0,0.75,171.0
AR,Casa,0,3,1,0,0,1,1,0,1,1,0,1,29.98579028924527,4.468757791638135,5,0,7.3,85.0,457.2
BR,Departamento,2,6,2,1,0,0,0,0,0,1,0,1,13.648158047207762,2.933862423902353,2,0,0.0,0.75,130.1
US,Casa,3,7,3,1,0,0,0,0,0,1,0,3,9.056426841476227,2.0701793106541455,4,0,0.0,0.16,163.6
JM,Casa,2,8,3,1,0,0,1,1,1,1,0,3,24.37905440671456,4.333748250143341,7,0,4.0,0.35,442.9
CU,Casa,2,3,1,1,1,0,0,0,0,1,0,3,0.0,3.045592267861755,5,1,4.4,0.09,213.4
VE,Departamento,4,5,5,0,1,0,0,0,0,1,0,3,23.978613407887618,0.0,5,1,4.4,0.01,338.1
MX,Casa,3,9,1,0,0,1,0,1,1,1,0,3,10.693335940517782,3.8862453327180715,7,0,3.3,1.2,317.1
BO,Departamento,2,7,3,1,0,1,0,1,1,1,0,2,12.58874305465571,3.403909772002221,6,1,3.3,0.6,386.4
US,Departamento,3,7,5,1,0,0,1,0,0,1,0,2,10.272722342768786,3.7014643491361503,4,0,4.0,0.16,407.0
CO,Casa,3,6,2,1,0,0,1,0,0,1,1,1,32.91223281309639,2.5731540805626123,4,0,4.0,820.0,361.4
GT,Casa,1,2,1,0,1,1,1,0,1,1,0,1,30.160883697046113,5.649639207900233,6,0,11.7,1.7,581.7
JM,Casa,3,7,4,0,0,0,0,0,1,1,0,1,16.35348507468594,0.6564759143777579,3,0,0.0,0.35,196.6
AR,Casa,3,6,4,0,1,0,0,0,0,1,0,1,6.710958546381322,4.499215640750965,3,1,4.4,85.0,298.2
CR,Departamento,4,13,2,1,1,0,0,1,1,1,0,3,6.6399338408527555,3.860218645485684,7,1,4.4,145.0,327.7
DO,Casa,2,4,6,0,0,0,0,0,1,1,0,2,19.351133070221866,3.7428374205073265,4,0,0.0,12.5,280.0
BO,Casa,3,5,4,0,1,0,1,0,0,1,1,2,16.526141369701406,2.5297211923909386,6,1,8.4,0.6,526.3
PR,Casa pareada,2,7,1,0,1,1,0,1,1,1,0,1,21.46147825891671,4.085081449924293,6,0,7.7,0.22,431.4
DO,Departamento,2,5,1,1,1,0,1,1,1,1,0,2,0.0,2.3343900813944245,7,1,8.4,12.5,460.6
AR,Casa,3,8,5,1,0,0,1,0,1,1,1,1,6.883530009532592,1.5866062188448882,5,0,4.0,85.0,466.2
DO,Casa pareada,3,10,7,1,1,1,0,0,0,1,0,1,11.517294340840278,3.456782871543976,4,1,7.7,12.5,549.3
US,Departamento,3,8,4,0,0,0,1,0,0,1,1,1,16.234378983125996,4.2631759737079244,4,0,4.0,0.16,406.5
CU,Casa,3,6,3,0,0,0,1,0,0,1,1,2,22.803359700780973,3.97190651221502,5,0,4.0,0.09,388.4
PR,Casa,2,5,1,1,0,0,1,1,1,1,0,3,15.952083807601815,6.489694139117308,7,0,4.0,0.22,381.4
ES,Casa,4,14,1,1,1,0,1,0,1,1,0,2,9.147212111643707,3.823003457099031,6,1,8.4,0.27,436.1
UY,Departamento,5,11,5,1,0,0,0,0,0,1,1,2,17.964091856355136,2.7968165140311,4,0,0.0,8.5,274.3
BO,Casa,0,1,3,0,0,0,0,0,0,1,0,2,20.770139511928992,3.7572787387112934,3,0,0.0,0.6,161.2
BR,Casa,1,1,3,0,0,1,0,0,0,1,0,1,16.77988596735356,0.6944419903820611,3,1,3.3,0.75,285.3
US,Departamento,2,6,2,3,0,0,0,0,0,1,0,1,20.586078392850983,2.395961278801983,2,0,0.0,0.16,160.7
HT,Departamento,4,6,3,3,1,0,0,1,0,1,0,3,27.945687772254153,3.879075977072919,6,1,4.4,0.14,384.8
MX,Casa,1,3,1,0,0,0,0,0,1,1,0,1,24.07595119893344,3.5569247495714613,3,0,0.0,1.2,122.3
DO,Departamento,3,9,5,0,0,1,1,0,0,1,0,0,0.0,1.4348160384447215,3,1,7.3,12.5,520.6
DO,Casa,3,6,4,0,0,0,0,0,1,1,1,1,25.04391677816492,3.2280010071280025,4,0,0.0,12.5,255.9
VE,Casa,2,5,3,1,1,1,0,0,1,1,0,2,23.17451030264114,3.2854981512356214,6,1,7.7,0.01,474.2
HT,Casa,2,5,3,1,1,0,0,0,0,1,1,1,16.94530773213131,2.5645777808899997,4,1,4.4,0.14,323.9
JM,Casa,0,1,1,0,0,0,1,0,1,1,0,3,20.108685976340073,4.30130271003173,6,0,4.0,0.35,322.3
MX,Departamento,0,1,1,0,1,0,1,1,1,1,0,1,6.724801917863854,2.987835834565033,6,0,8.4,1.2,451.9
HT,Casa,2,4,4,0,1,0,0,1,0,1,0,2,5.91880916338118,0.0,5,1,4.4,0.14,321.9
PA,Departamento,5,8,3,1,0,0,0,0,1,1,0,2,27.078246570859598,3.260330664609731,4,0,0.0,0.17,209.5
JM,Casa,2,3,1,0,1,1,0,1,1,1,0,1,18.724149938789456,3.0782826143789297,6,0,7.7,0.35,425.9
BR,Casa,2,5,4,0,0,0,1,1,0,1,0,0,0.0,3.068217926195317,3,0,4.0,0.75,389.2
BR,Departamento,0,1,1,0,1,1,1,0,1,1,0,3,17.149541201192697,0.0,8,0,11.7,0.75,568.0
PE,Departamento,3,9,5,0,1,1,1,0,0,1,0,1,17.928233654011418,5.881281995118494,5,1,11.7,0.62,667.4
BO,Departamento,2,6,1,3,0,0,1,0,0,1,1,2,12.122877943794037,3.7989142991040312,5,0,4.0,0.6,363.6
